"X","Y","OBJECTID","FolderRSN","Permit_","InDate","FolderType","FolderDesc","FolderGroupDesc","SubDesc","FolderDescription","FolderCondition","IssueDate","valuation","PropertyRSN","PropX","PropY","Address","GlobalID"
3212808.40292464,1702819.98031107,475137270,1363017,NA,"2019/04/22 12:50:10+00","OB","Online Building Folder","Building","Commercial Miscellaneous","BUILDINGONLINE | Dock Door Ramp |  Limited/Comm. Misc.","UNIT B*** NEEDS TO RENEW GC**","","50000",5074,3212808.40292464,1702819.98031107,"20901 E 32ND PKWY ","{4307F9DD-C535-4470-B361-28070284C2D7}"
3199627.96898372,1688862.37732081,475137281,1363055,NA,"2019/04/22 13:47:55+00","LT","Limited Building Permit","Building","Commercial Miscellaneous","Pickens Tech College DFPC FORM 4070 Boiler Replacement ","***NOT A PERMIT, NO FEE-STATE DOING REVIEW AND PERMITTING, FILLING OUT DFPC FORM 4070***","","1",183041,3199627.96898372,1688862.37732081,"500 N AIRPORT BLVD B","{47E098C2-CA96-4CA6-ACF7-ED196A12A196}"
3198788.22886531,1676212.25235865,475137288,1363090,NA,"2019/04/22 14:36:52+00","LT","Limited Building Permit","Building","Commercial Miscellaneous","Iowa Elementary- DFPC form 4070-Boiler Replacement.","*** NOT A PERMIT, NO FEE-STATE DOING REVIEW AND PERMITTING, FILLING OUT DFPC FORM 4070***","","1",46426,3198788.22886531,1676212.25235865,"16701 E IOWA AVE ","{C5B94EE6-76DF-4CD6-8A73-9BCE9AC9A5CE}"
3212808.40292464,1702819.98031107,475137303,1363135,NA,"2019/04/22 16:04:20+00","LT","Limited Building Permit","Building","Commercial Miscellaneous","BUILDINGONLINE | Dock Door Ramp ","UNIT B
","2019/05/03 12:24:45+00","50000",5074,3212808.40292464,1702819.98031107,"20901 E 32ND PKWY ","{441BE6C5-9AF6-4DDC-B918-93DDAB383F63}"
3184066.53718014,1695036.43977581,475137311,1363151,NA,"2019/04/22 16:57:00+00","OB","Online Building Folder","Building","Commercial Miscellaneous","BUILDINGONLINE | Fitzsimons Gateway Hotel and Retail - Foundation and Podium Only","LT - Commercial Miscellaneous - Route to all departments just as a CM permit
**Assign to Dirk**","","27760355",213248,3184066.53718014,1695036.43977581,"12230 E COLFAX AVE ","{E541C14B-96D1-495D-9ABB-4EB3CA5A477E}"
3210712.26210381,1704751.57749772,475137358,1363371,NA,"2019/04/23 13:48:38+00","OB","Online Building Folder","Building","Commercial Miscellaneous","BUILDINGONLINE | RKMC Bridge Crane | ","LT/ COMM MISC****ASSIGN TO ERICK*****","","105000",4566,3210712.26210381,1704751.57749772,"20101 E 36TH DR ","{BC2F3A4E-7279-46F0-82D7-21CE491E8AAE}"
3196267.71159664,1653343.30925147,475137373,1363465,NA,"2019/04/23 15:55:24+00","LT","Limited Building Permit","Building","Commercial Miscellaneous","Laredo Middle School - DFPC form 4070 - Kitchen Renovation","****NOT A PERMIT, NO FEE-STATE DOING REVIEW AND PERMTTING, FILLING OUT DFPC FORM 4070***","","456757",88371,3196267.71159664,1653343.30925147,"5000 S LAREDO ST ","{B599A2BB-86CC-43A0-BC8A-DDB7F516291C}"
3185519.76819755,1673673.41918173,475137377,1363470,NA,"2019/04/23 16:06:38+00","LT","Limited Building Permit","Building","Commercial Miscellaneous","Prairie Middle School - DFPC form 4070 - Kitchen Remodel","****NOT A PERMIT, NO FEE-STATE DOING REVIEW AND PERMTTING, FILLING OUT DFPC FORM 4070****","","408864",52131,3185519.76819755,1673673.41918173,"12600 E JEWELL AVE ","{5633E7A5-E0D8-4F7A-93C6-C252029554EE}"
3188283.58780114,1686769.80375005,475137391,1363534,NA,"2019/04/24 08:47:41+00","OB","Online Building Folder","Building","Commercial Miscellaneous","City of Aurora Central Facilities - Replacing the Main Automatic Gating System that is across the Fire Lane. ","**CT Comm Misc** ***NEED GC***","","65747",29736,3188283.58780114,1686769.80375005,"13645 E ELLSWORTH AVE ","{CE51D92C-711D-43BE-B3A4-95DB685B13A1}"
3232777.66515139,1685019.59005889,475137590,1364155,NA,"2019/04/26 10:37:58+00","OB","Online Building Folder","Building","Commercial Miscellaneous","BUILDINGONLINE | Harmony | Scope of Work Includes:Structural

LT-Commercial Misc.  (35 FT Flag Pole)","***NEED GC***","","20512.40",216364,3232777.66515139,1685019.59005889,"299 S SCOTTSBURG CT ","{30AB3D66-DF4D-4A7E-ADA4-9F47C6E86E19}"
3192896.69373238,1684778.1495969,475137592,1364158,NA,"2019/04/26 10:53:31+00","CT","Counter Permit","Building","Commercial Miscellaneous","BUILDINGONLINE | Marshalls wall | ELECTRICAL SWITCH AND LIGHT","MUNICIPAL  JUSTICE CENTER. **CT PER RICHARD**","2019/04/29 14:47:54+00","10172.08",111542,3192896.69373238,1684778.1495969,"14999 E ALAMEDA PKWY ","{B699AA04-CEB7-448E-84C4-1368FF23B450}"
3190927.02181873,1704692.04972965,475137651,1364329,NA,"2019/04/26 16:11:30+00","OB","Online Building Folder","Building","Commercial Miscellaneous","BUILDINGONLINE | Motion Flow | INSTALLATION OF FOUR FLOOR MOUNTED JIB CRANES","","","50000",4539,3190927.02181873,1704692.04972965,"14402 E 33RD PL ","{7442FDEF-F08B-4790-824C-2EAE661D7258}"
3232777.66515139,1685019.59005889,475137669,1364383,NA,"2019/04/29 08:41:19+00","LT","Limited Building Permit","Building","Commercial Miscellaneous","BUILDINGONLINE | Harmony | 70 FT Flag Pole","*IN PROBLEM FILE**NEED GC*****PER PHONE CONVERSATION WITH HUGO BLANCO 01/16/20, THIS FOLDER SHOULD BE CANCELLED. THEY DECIDED AGAINST THE 70' FLAG POLE AT THIS LOCATION/RDR","","20512.40",216364,3232777.66515139,1685019.59005889,"299 S SCOTTSBURG CT ","{BBA2B406-091B-43F9-A91F-9B122DAE66FE}"
3190927.02181873,1704692.04972965,475137740,1364656,NA,"2019/04/29 15:03:42+00","LT","Limited Building Permit","Building","Commercial Miscellaneous","BUILDINGONLINE | Motion Flow | INSTALLATION OF FOUR FLOOR MOUNTED JIB CRANES","Permit is for installation of cranes only, electrical by separate permit.","2019/05/10 11:11:27+00","50000",4539,3190927.02181873,1704692.04972965,"14402 E 33RD PL ","{ECF1AD35-6157-495A-B2AD-A26623E23AEF}"
3210165.39279072,1723283.42166756,475137844,1364955,NA,"2019/04/30 13:34:25+00","CT","Counter Permit","Building","Commercial Miscellaneous","INSTALL INTERIOR PARTITION WALL TO SUBDIVIDE ROOM MOVE (2) LTS FIXTURES AND ADD (2) FIXTURES","GAYLORD COLORADO HOTEL

*****CT W/ PLANS MS JL****","2019/04/30 13:36:47+00","7500",191500,3210165.39279072,1723283.42166756,"6700 N GAYLORD ROCKIES BLVD ","{E7EE9A85-083F-4A24-B630-28D748F7964B}"
3180024.06265356,1684984.80994473,475137871,1365041,NA,"2019/04/30 16:05:34+00","OB","Online Building Folder","Building","Commercial Miscellaneous","Lotus School for Excellence - DFPC form 4070 - remodel admin office, entrance, kindergarten, bathrooms & wall reconfigures on second floor.","****NEED GC*****
*** LT-Comm Misc***
*** Stamped Plans Included with Permit ***
*** NOTE: NO PERMIT - NO FEE - State doing review and permitting.  Filling out DFPC Form 4070. (Per Mike Dean) ***","","200000",31008,3180024.06265356,1684984.80994473,"11001 E ALAMEDA AVE ","{300EB64D-F194-48EB-A799-507814319626}"
3177488.33741005,1699833.00761047,475137913,1365216,NA,"2019/05/01 10:12:07+00","OB","Online Building Folder","Building","Commercial Miscellaneous","BUILDINGONLINE | Stapleton South - Facade Renovation | Scope of Work Includes:Architectural","LT/COMM MISC  ROUTE TO PLANNING
**NEED GC**","","35000",6468,3177488.33741005,1699833.00761047,"10255 E 25TH AVE ","{D20E592C-B6EA-45F0-ABAE-4505DD77A28E}"
3213964.41242364,1718407.72636648,475137949,1365335,NA,"2019/05/01 12:21:52+00","OB","Online Building Folder","Building","Commercial Miscellaneous","BUILDINGONLINE | Painted Praire Phase I | Scope of Work Includes:Architectural  LARGE PAVILLION","***CREATE CT OFF MASTER PLAN RSN 1362150***NEED PLAN FEE PAID ON MASTER***MD 5-1-19","","14000.00",216771,3213964.41242364,1718407.72636648,"21426 E 59TH PL ","{F2D676B4-F5D7-432D-88F0-5F241DBAB5DD}"
3177488.33741005,1699833.00761047,475137952,1365344,NA,"2019/05/01 12:41:55+00","LT","Limited Building Permit","Building","Commercial Miscellaneous","BUILDINGONLINE | STAPLETON SOUTH - EXISTING EXTERIOR STAIR AND HANDRAIL RENOVATIONS
","","","76000",6468,3177488.33741005,1699833.00761047,"10255 E 25TH AVE ","{E1912F05-7EAD-4D93-BA39-AAB14BBC4998}"
3213974.63353181,1718403.52197856,475137956,1365349,NA,"2019/05/01 12:54:30+00","OB","Online Building Folder","Building","Commercial Miscellaneous","BUILDINGONLINE | Painted Prairie Phase 1 | Scope of Work Includes:Architectural | LARGE PAVILLION 
***CREATE CT OFF MASTER PLAN RSN ","***CREATE CT OFF MASTER PLAN RSN 1362150***NEED PLAN FEE PAID ON MASTER***MD 5-1-19","","14000.00",216772,3213974.63353181,1718403.52197856,"21428 E 59TH PL ","{F7CA5752-7C92-43F8-96DC-10E227D33F60}"
3210200.36024047,1701873.83850256,475137975,1365420,NA,"2019/05/01 15:02:04+00","OB","Online Building Folder","Building","Commercial Miscellaneous","COLORADO PDR | Scope of Work Includes:Mechanical|Electrical add paint booth","lt/comm misc
**NEED GC**","","6500",5652,3210200.36024047,1701873.83850256,"20100 E 32ND PKWY ","{472EEE84-ACED-424B-A745-5352D4B82A1A}"
3213974.63353181,1718403.52197856,475137981,1365444,NA,"2019/05/01 15:30:17+00","CT","Counter Permit","Building","Commercial Miscellaneous","BUILDINGONLINE | Painted Prairie Phase 1 | LARGE PAVILLION NEW BUILT
","","2019/05/14 16:02:44+00","14000.00",216772,3213974.63353181,1718403.52197856,"21428 E 59TH PL ","{BCB9AAFD-D90B-4D2C-BA1D-7AA72F1833C5}"
3213964.41242364,1718407.72636648,475137983,1365446,NA,"2019/05/01 15:34:30+00","CT","Counter Permit","Building","Commercial Miscellaneous","BUILDINGONLINE | Painted Praire Phase I | LARGE PAVILLION NEW BUILT OFF MASTER PLAN","","2019/05/14 16:11:34+00","14000.00",216771,3213964.41242364,1718407.72636648,"21426 E 59TH PL ","{E2C10420-2AF5-4254-A596-FC8C72A465F0}"
3229568.1633683,1724222.37352981,475137996,1365486,NA,"2019/05/01 16:22:24+00","OB","Online Building Folder","Building","Commercial Miscellaneous","BUILDINGONLINE | JAG Logistics Center at DIA - Foundation Only | Scope of Work Includes:Structural|Plumbing|Mechanical|Electrical | Type of New Building:Storage/Warehouse","***NEED GC***
 *ROUTE TO ALL DEPARTMENTS*
Assign Structural process to Dirk, Electrical to Bobby, and Plumbing to Rhonda (Full building review is already completed - RSN 1327258)","","655000",213300,3229568.1633683,1724222.37352981,"26100 E 68TH AVE ","{B440BB42-7F6B-41B3-A131-11FDFB0E8ED0}"
3177488.33741005,1699833.00761047,475138039,1365592,NA,"2019/05/02 10:20:20+00","LT","Limited Building Permit","Building","Commercial Miscellaneous","STAPLETON SOUTH - FACADE RENOVATION ","**OVER 180 DAYS SINCE INVOICE - CANCELLATION NOTICE SENT - CANCEL ON 1/24/2020**","","35000",6468,3177488.33741005,1699833.00761047,"10255 E 25TH AVE ","{32BE4358-4F4C-45DE-B5CD-4E83C93D31DE}"
3210712.26210381,1704751.57749772,475138059,1365650,NA,"2019/05/02 11:40:03+00","LT","Limited Building Permit","Building","Commercial Miscellaneous","BUILDINGONLINE | RKMC Bridge Crane | ","","2019/05/03 14:00:11+00","105000",4566,3210712.26210381,1704751.57749772,"20101 E 36TH DR ","{FFB5A7B1-6D98-453E-A38C-53A04D6C2DFC}"
3186249.42487472,1666598.46318731,475138069,1365674,NA,"2019/05/02 12:25:10+00","CT","Counter Permit","Building","Commercial Miscellaneous","R/R 8000SF OF SIDING AND TRIM. REPLACING WITH JH PREVAIL. INCLUDES 10 GARAGES AND POOL HOUSE","","2019/08/09 13:29:17+00","43440",68320,3186249.42487472,1666598.46318731,"3090 S URSULA CIR ","{0650ECB0-5C1D-40C1-A52E-20BBF224652C}"
3188283.58780114,1686769.80375005,475138077,1365701,NA,"2019/05/02 13:06:01+00","CT","Counter Permit","Building","Commercial Miscellaneous","City of Aurora Central Facilities - Replacing the Main Automatic Gating System that is across the Fire Lane. ","COA PROJECT; *** Stamped Plans Included with Permit ***","2019/05/06 10:06:06+00","65747",29736,3188283.58780114,1686769.80375005,"13645 E ELLSWORTH AVE ","{FECB651C-7D80-47C5-AD43-0633AB256F55}"
3229568.1633683,1724222.37352981,475138087,1365730,NA,"2019/05/02 13:42:19+00","LT","Limited Building Permit","Building","Commercial Miscellaneous","BUILDINGONLINE | JAG Logistics Center at DIA - FOUNDATION ONLY","Assign Structural process to Dirk, Electrical to Bobby, and Plumbing to Rhonda (Full building review is already completed - RSN 1327258)","2019/06/05 11:09:47+00","655000",213300,3229568.1633683,1724222.37352981,"26100 E 68TH AVE ","{9320A2C7-B215-4417-ADAF-3FB07895851C}"
3180562.11013389,1684065.57031339,475138175,1365957,NA,"2019/05/03 11:19:25+00","LT","Limited Building Permit","Building","Commercial Miscellaneous","ETHIOPIAN EVANGELICAL CHURCH - DAMAGE REPAIR AFTER VEHICHLE ACCIDENT","","2019/05/20 13:04:56+00","15000",31928,3180562.11013389,1684065.57031339,"445 S LANSING ST ","{D28E1562-07A5-4975-9548-424CFE0011C1}"
3213038.6747738,1719464.72589289,475138212,1366036,NA,"2019/05/03 14:28:04+00","OB","Online Building Folder","Building","Commercial Miscellaneous","BUILDINGONLINE | Painted Praire Phase I | Scope of Work Includes:Architectural | SHADE SAIL","***DON'T NOT INVOICE UNTIL MASTER PLAN RSN 1362139 IS PAID FOR** THIS IS AN ADDRESS SPECIFIC PERMIT FROM AN APPROVED  MASTER","","10000.00",216765,3213038.6747738,1719464.72589289,"6043 N MALTA ST ","{772FB16F-B5F9-4F6D-B2FB-07794487BCBE}"
3210200.36024047,1701873.83850256,475138223,1366066,NA,"2019/05/03 15:57:13+00","LT","Limited Building Permit","Building","Commercial Miscellaneous","COLORADO PDR | ADD PAINT BOOTH","UNIT 125","2019/06/11 11:25:33+00","6500",5652,3210200.36024047,1701873.83850256,"20100 E 32ND PKWY ","{E381ABFB-B942-4021-8FA0-4B3EC7284C71}"
3213038.6747738,1719464.72589289,475138251,1366212,NA,"2019/05/06 10:20:06+00","CT","Counter Permit","Building","Commercial Miscellaneous","BUILDINGONLINE | Painted Praire Phase I | Scope of Work Includes:Architectural | SHADE SAIL","**THIS IS AN ADDRESS SPECIFIC PERMIT FROM AN APPROVED  MASTER**","2019/05/14 16:00:13+00","10000.00",216765,3213038.6747738,1719464.72589289,"6043 N MALTA ST ","{1BD3DCE1-5636-4546-A077-5CC61D221E52}"
3190790.54472947,1679804.22056839,475138390,1366687,NA,"2019/05/07 14:39:50+00","OB","Online Building Folder","Building","Commercial Miscellaneous","BUILDINGONLINE | MASTER PLAN - DECK REPAIR TO POSTS ON MULTIFAMILY","LT - Commercial Miscellaneous ","","1000",38450,3190790.54472947,1679804.22056839,"14304 E TENNESSEE AVE ","{861ECAA6-4A83-4316-9993-87EC18835FE6}"
3184066.53718014,1695036.43977581,475138454,1366866,NA,"2019/05/08 11:39:03+00","LT","Limited Building Permit","Building","Commercial Miscellaneous","BUILDINGONLINE | Fitzsimons Gateway Hotel and Retail - Foundation and Podium Only","**Please be advised, with this Foundation Only permit, the Owner/Developer is assuming all risk and liability associated with Foundation Only construction, prior to City of Aurora Civil Plan approval.  Final grading design included in the Civil Plans could significantly impact the foundation elevation, and it is therefore the sole responsibility of the Owner/Developer to modify or remove the foundation.**","2019/09/24 15:08:30+00","27760355",213248,3184066.53718014,1695036.43977581,"12230 E COLFAX AVE ","{85811EA8-AED2-4397-ABCD-628E08043C73}"
NA,NA,475138480,1366926,NA,"2019/05/08 13:46:56+00","LT","Limited Building Permit","Building","Commercial Miscellaneous","THE GROVE AT CITY CENTER- MASTER PLAN - DECK REPAIRS TO POSTS & CONCRETE BASES","","2019/05/14 11:16:10+00","1000",0,NA,NA,"","{96B7135B-D316-439F-BCB2-77C56852F8A1}"
3188192.2854903,1703885.76590915,475138665,1367532,NA,"2019/05/10 13:10:21+00","CT","Counter Permit","Building","Commercial Miscellaneous","INSTALL 5' OF WALL WITH A DOOR IN HALLWAY - NO PLANS","**UNIT 600**OK FOR CT PER WG/MS","2019/05/10 13:18:50+00","1400",4643,3188192.2854903,1703885.76590915,"13450 E SMITH RD ","{6F7FB61E-88F2-4457-A7D7-0EF537760162}"
3189684.10829405,1682329.60560948,475138706,1367638,NA,"2019/05/11 12:18:54+00","OB","Online Building Folder","Building","Commercial Miscellaneous","BUILDINGONLINE | CHUCK E CHEESES AURORA, STORE #710 | Scope of Work Includes:Electrical|Architectural | Limited/Comm. Misc","***NEED GC***","","318265",33731,3189684.10829405,1682329.60560948,"14005 E EXPOSITION AVE ","{629AC21F-FBDF-4104-B741-BC2FAC70A2E8}"
3223029.12460914,1645892.3769749,475138762,1367984,NA,"2019/05/13 14:59:20+00","OB","Online Building Folder","Building","Commercial Miscellaneous","BUILDINGONLINE | ICR Inc. | **RESTROOM REMODEL 2ND FLOOR**| Limited/Comm. Misc.","","","116000",123982,3223029.12460914,1645892.3769749,"6200 S MAIN ST ","{420FFD05-24D6-4272-87FB-A0A92D96C1B4}"
3223029.12460914,1645892.3769749,475138828,1368233,NA,"2019/05/14 11:09:48+00","LT","Limited Building Permit","Building","Commercial Miscellaneous","BUILDINGONLINE | ICR Inc. | RESTROOM REMODEL 2ND FLOOR","","","116000",123982,3223029.12460914,1645892.3769749,"6200 S MAIN ST ","{6EB0F882-0988-4EEB-B7F6-8BA4709B6834}"
3178639.02966247,1675132.34474155,475139008,1368782,NA,"2019/05/15 15:22:26+00","OB","Online Building Folder","Building","Commercial Miscellaneous","BUILDINGONLINE | TCF Bank ATM | Scope of Work Includes:Electrical===CT-Commercial Misc==== with plans","","","10000.00",111821,3178639.02966247,1675132.34474155,"1710 S HAVANA ST ","{7373FAFE-365E-45AD-887F-37E3E74EABAD}"
3186389.86324213,1698399.97569965,475139152,1369478,NA,"2019/05/17 15:42:24+00","OB","Online Building Folder","Building","Commercial Miscellaneous","BUILDINGONLINE | 21 Fitzsimons Phase 3A - Mockup Unit | Scope of Work Includes:Plumbing|Electrical|Architectural | Limited/Comm. Misc.","UNIT 317","","25000",135704,3186389.86324213,1698399.97569965,"2100 N URSULA ST ","{539BD163-C7B0-41AC-9630-ADDA61E26ADA}"
3213035.90476622,1719474.15402365,475139222,1369758,NA,"2019/05/20 12:37:49+00","OB","Online Building Folder","Building","Commercial Miscellaneous","BUILDINGONLINE | Painted Prairie Filing No.1 | SHADE STRUCTURE - SHADE SAIL FROM MASTER","**CT-COMM ERCIAL MISC**","","10000.00",216766,3213035.90476622,1719474.15402365,"6045 N MALTA ST ","{9B50A4F8-6E63-4CCA-AA4A-1F5E67ADBD95}"
3214127.9481858,1718340.45419131,475139234,1369791,NA,"2019/05/20 13:44:04+00","OB","Online Building Folder","Building","Commercial Miscellaneous","BUILDINGONLINE | Painted Prairie Filing No.1 | SHADE STRUCTURE - SHADE SAIL FROM MASTER","**CT-COMM MISC**","","10000.00",216774,3214127.9481858,1718340.45419131,"21458 E 59TH PL ","{A4089B3E-AAFE-4F21-AF3B-AF4D7C0354EF}"
3179387.77685264,1695576.28646514,475139240,1369813,NA,"2019/05/20 14:06:20+00","OB","Online Building Folder","Building","Commercial Miscellaneous","BUILDINGONLINE | Planet Fitness Colfax Roof Replacement 
FOLDER TYPE: LT / SUBTYPE: COMM. MISC. (ROUTE TO PLANNING FOR EXTERIOR CHANGES)","**NEED GC**","","400000",15654,3179387.77685264,1695576.28646514,"10809 E COLFAX AVE ","{B32B05CC-E3F0-4943-A6AA-3322C46AC91F}"
3186389.86324213,1698399.97569965,475139260,1369888,NA,"2019/05/20 15:35:10+00","LT","Limited Building Permit","Building","Commercial Miscellaneous","FITZSIMONS MODEL UNIT 1-U317","UNIT 317- PLUMBING INSPECTIONS/NO PLMBG PLAN REVIEW","2019/08/13 11:50:40+00","25000",135704,3186389.86324213,1698399.97569965,"2100 N URSULA ST ","{2AFD12F4-279F-4F3C-B780-660529E0A3A8}"
3179387.77685264,1695576.28646514,475139286,1369935,NA,"2019/05/21 07:30:01+00","LT","Limited Building Permit","Building","Commercial Miscellaneous","BUILDINGONLINE | Planet Fitness Colfax Roof Replacement 
","","2019/09/03 13:18:24+00","400000",15654,3179387.77685264,1695576.28646514,"10809 E COLFAX AVE ","{F13876BE-1B56-4584-933C-B66F9DF1C99E}"
3194312.18696439,1682974.42354555,475139322,1370213,NA,"2019/05/21 11:09:42+00","CT","Counter Permit","Building","Commercial Miscellaneous","STORAGE CLOSET 6X6 WITH LIGHT, FAN AND OUTLET","OK FOR CT PER MS AND DA WITH PLANS","2019/05/21 11:12:27+00","1000",33074,3194312.18696439,1682974.42354555,"564 S CHAMBERS RD ","{3ECA1A4D-8C5C-479D-BCAC-337F86C40DBC}"
3204052.5805413,1704397.56639473,475139337,1370312,NA,"2019/05/21 12:23:52+00","OB","Online Building Folder","Building","Commercial Miscellaneous","2 Stand-alone Canopy structures over the drive through lane","**NEED GC**
***sent e-mail concerning valuation 5-31-19 CM***
LT - Commercial Miscellaneous (Route to Planning) **Assign Structural review to Dirk**","","140000",163355,3204052.5805413,1704397.56639473,"3444 N SALIDA ST ","{8181D8EA-F69D-4558-9CD2-628D04865ED5}"
